year,month,day,dayofweek,true_prop,mostly_true_prop,half_true_prop,mostly_false_prop,false_prop,pants_on_fire_prop,total_counts,statement_len_words,statement_len_chars,speaker_description_len_words,speaker_description_len_chars,justification_len_words,justification_len_chars
2012.0,11.0,16.0,4.0,0.0,0.25,0.375,0.375,0.0,0.0,8.0,21.0,133.0,20.0,115.0,95.0,531.0
2019.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,99.0,19.0,124.0,182.0,1026.0
2013.0,10.0,6.0,6.0,0.24637681,0.057971016,0.1594203,0.1884058,0.3188406,0.028985508,69.0,18.0,99.0,31.0,181.0,85.0,523.0
2021.0,11.0,28.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,22.0,132.0,8.0,51.0,106.0,639.0
2023.0,2.0,19.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,20.0,108.0,8.0,51.0,94.0,560.0
2021.0,1.0,7.0,3.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,13.0,80.0,80.0,489.0,61.0,351.0
2018.0,3.0,14.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,102.0,8.0,51.0,82.0,508.0
2015.0,10.0,3.0,5.0,0.4,0.4,0.0,0.0,0.2,0.0,5.0,16.0,86.0,17.0,115.0,45.0,239.0
2016.0,1.0,31.0,6.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,30.0,168.0,79.0,454.0,143.0,861.0
2017.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,93.0,20.0,126.0,89.0,517.0
2014.0,5.0,11.0,6.0,0.12352941,0.22352941,0.20588236,0.24117647,0.1764706,0.029411765,170.0,11.0,67.0,90.0,467.0,104.0,624.0
2022.0,5.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,78.0,27.0,151.0,57.0,372.0
2011.0,3.0,18.0,4.0,0.05,0.2,0.25,0.15,0.25,0.1,20.0,5.0,29.0,64.0,371.0,81.0,537.0
2014.0,12.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,149.0,28.0,165.0,138.0,773.0
2017.0,11.0,1.0,2.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,11.0,65.0,66.0,367.0,114.0,694.0
2013.0,2.0,19.0,1.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,24.0,153.0,92.0,520.0,116.0,681.0
2019.0,11.0,4.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,9.0,47.0,80.0,489.0,89.0,497.0
2017.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,69.0,23.0,145.0,64.0,374.0
2012.0,10.0,31.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,21.0,127.0,17.0,99.0,101.0,597.0
2014.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,47.0,32.0,190.0,47.0,271.0
2011.0,6.0,16.0,3.0,0.08287293,0.19889502,0.2320442,0.2320442,0.20994475,0.044198897,181.0,21.0,114.0,37.0,198.0,73.0,440.0
2020.0,10.0,2.0,4.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,17.0,87.0,8.0,51.0,76.0,448.0
2008.0,8.0,31.0,6.0,0.14285715,0.2857143,0.14285715,0.21428572,0.21428572,0.0,14.0,13.0,81.0,23.0,139.0,116.0,692.0
2021.0,1.0,1.0,4.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,30.0,181.0,80.0,489.0,105.0,641.0
2023.0,3.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,202.0,24.0,142.0,134.0,751.0
2007.0,9.0,11.0,1.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,18.0,92.0,92.0,520.0,105.0,631.0
2020.0,5.0,12.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,11.0,87.0,8.0,51.0,58.0,379.0
2010.0,11.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,77.0,18.0,102.0,108.0,651.0
2015.0,5.0,20.0,2.0,0.175,0.3,0.2125,0.225,0.0625,0.025,80.0,13.0,75.0,47.0,247.0,57.0,325.0
2014.0,12.0,17.0,2.0,0.2857143,0.14285715,0.2857143,0.2857143,0.0,0.0,7.0,25.0,148.0,7.0,48.0,111.0,647.0
2020.0,10.0,13.0,1.0,0.0,0.035714287,0.035714287,0.17857143,0.42857143,0.32142857,28.0,38.0,202.0,13.0,70.0,143.0,838.0
2019.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,171.0,31.0,211.0,81.0,495.0
2007.0,4.0,26.0,3.0,0.14903846,0.15865384,0.27884614,0.16826923,0.15384616,0.09134615,208.0,12.0,63.0,132.0,748.0,86.0,478.0
2010.0,4.0,16.0,4.0,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,3.0,9.0,64.0,30.0,202.0,127.0,697.0
2016.0,6.0,20.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,10.0,52.0,24.0,148.0,119.0,708.0
2015.0,2.0,24.0,1.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,20.0,100.0,89.0,502.0,75.0,409.0
2020.0,9.0,17.0,3.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,17.0,100.0,98.0,578.0,92.0,524.0
2018.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,254.0,27.0,161.0,120.0,814.0
2015.0,7.0,1.0,2.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,13.0,89.0,66.0,367.0,95.0,572.0
2015.0,4.0,16.0,3.0,0.09090909,0.09090909,0.45454547,0.18181819,0.18181819,0.0,11.0,14.0,86.0,22.0,140.0,122.0,718.0
2016.0,5.0,9.0,0.0,0.13636364,0.22727273,0.3181818,0.09090909,0.18181819,0.045454547,22.0,29.0,175.0,89.0,547.0,94.0,574.0
2011.0,10.0,26.0,2.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,17.0,96.0,5.0,28.0,79.0,484.0
2020.0,2.0,13.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,22.0,127.0,8.0,51.0,84.0,527.0
2020.0,3.0,16.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,18.0,105.0,8.0,51.0,63.0,375.0
2021.0,3.0,14.0,6.0,0.125,0.225,0.2,0.25,0.175,0.025,40.0,12.0,77.0,42.0,274.0,43.0,280.0
2020.0,6.0,5.0,4.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,10.0,54.0,8.0,51.0,94.0,558.0
2015.0,12.0,5.0,5.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,21.0,136.0,79.0,454.0,107.0,688.0
2018.0,1.0,29.0,0.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0,3.0,9.0,43.0,17.0,98.0,33.0,180.0
2012.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,217.0,20.0,126.0,99.0,562.0
2008.0,1.0,10.0,3.0,0.1904762,0.071428575,0.21428572,0.2857143,0.14285715,0.0952381,42.0,10.0,60.0,40.0,240.0,92.0,593.0
2013.0,9.0,21.0,5.0,0.25,0.1875,0.125,0.125,0.3125,0.0,16.0,24.0,150.0,24.0,149.0,129.0,791.0
2020.0,8.0,4.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,5.0,30.0,8.0,51.0,97.0,592.0
2022.0,4.0,1.0,4.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,17.0,123.0,80.0,489.0,90.0,561.0
2010.0,9.0,21.0,1.0,0.024390243,0.024390243,0.19512194,0.34146342,0.19512194,0.2195122,41.0,18.0,97.0,15.0,115.0,97.0,540.0
2021.0,7.0,28.0,2.0,0.0,0.6666667,0.33333334,0.0,0.0,0.0,3.0,19.0,104.0,18.0,102.0,55.0,314.0
2011.0,10.0,28.0,4.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,11.0,58.0,35.0,191.0,114.0,627.0
2015.0,10.0,25.0,6.0,0.11111111,0.22222222,0.44444445,0.22222222,0.0,0.0,9.0,13.0,69.0,24.0,143.0,72.0,459.0
2022.0,9.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,77.0,28.0,177.0,133.0,812.0
2020.0,9.0,17.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,17.0,82.0,8.0,51.0,62.0,393.0
2013.0,5.0,29.0,2.0,0.032967035,0.027472528,0.04945055,0.06043956,0.24175824,0.5879121,182.0,26.0,156.0,14.0,95.0,99.0,567.0
2023.0,1.0,9.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,99.0,8.0,51.0,107.0,733.0
2011.0,11.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,81.0,11.0,73.0,57.0,299.0
2014.0,9.0,11.0,3.0,0.05882353,0.23529412,0.32352942,0.14705883,0.14705883,0.0882353,34.0,15.0,92.0,58.0,345.0,55.0,306.0
2010.0,10.0,7.0,3.0,0.083333336,0.29166666,0.125,0.16666667,0.20833333,0.125,24.0,7.0,44.0,25.0,142.0,137.0,785.0
2010.0,12.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,158.0,56.0,344.0,71.0,407.0
2012.0,7.0,19.0,3.0,0.26530612,0.2244898,0.2244898,0.18367347,0.10204082,0.0,49.0,16.0,82.0,9.0,51.0,56.0,294.0
2018.0,12.0,2.0,6.0,0.0,0.1,0.0,0.4,0.4,0.1,10.0,21.0,122.0,10.0,49.0,165.0,978.0
2012.0,8.0,28.0,1.0,0.20192307,0.1923077,0.2596154,0.10576923,0.16346154,0.07692308,104.0,13.0,76.0,63.0,355.0,101.0,605.0
2021.0,10.0,17.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,16.0,89.0,8.0,51.0,64.0,359.0
2012.0,6.0,9.0,5.0,0.12790698,0.18604651,0.27906978,0.26744187,0.08139535,0.058139537,86.0,20.0,123.0,61.0,355.0,38.0,224.0
2019.0,6.0,5.0,2.0,0.0,0.16666667,0.16666667,0.16666667,0.5,0.0,6.0,10.0,53.0,19.0,158.0,82.0,485.0
2023.0,4.0,19.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,5.0,29.0,8.0,51.0,72.0,418.0
2020.0,7.0,22.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,15.0,87.0,80.0,489.0,85.0,480.0
2010.0,10.0,5.0,1.0,0.12682927,0.2195122,0.1902439,0.19512194,0.21463415,0.053658538,205.0,18.0,95.0,88.0,559.0,81.0,462.0
2014.0,6.0,19.0,3.0,0.0,0.15,0.4,0.25,0.2,0.0,20.0,19.0,123.0,16.0,81.0,190.0,1105.0
2013.0,5.0,7.0,1.0,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0,3.0,29.0,153.0,37.0,228.0,112.0,622.0
2018.0,9.0,17.0,0.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,8.0,53.0,5.0,28.0,76.0,441.0
2015.0,8.0,2.0,6.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,10.0,57.0,35.0,191.0,115.0,733.0
2009.0,10.0,12.0,0.0,0.0,0.1,0.4,0.1,0.4,0.0,10.0,11.0,73.0,53.0,314.0,75.0,457.0
2020.0,8.0,17.0,0.0,0.36363637,0.36363637,0.09090909,0.0,0.18181819,0.0,11.0,27.0,151.0,51.0,285.0,47.0,268.0
2023.0,4.0,6.0,3.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,8.0,43.0,13.0,85.0,96.0,538.0
2012.0,11.0,29.0,3.0,0.1875,0.25,0.25,0.1875,0.0625,0.0625,16.0,19.0,99.0,23.0,145.0,84.0,453.0
2015.0,3.0,29.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,56.0,9.0,62.0,113.0,707.0
2014.0,1.0,28.0,1.0,0.1904762,0.23809524,0.20634921,0.11111111,0.1904762,0.06349207,63.0,13.0,87.0,50.0,278.0,92.0,529.0
2009.0,8.0,20.0,3.0,0.25,0.0,0.25,0.5,0.0,0.0,4.0,30.0,166.0,8.0,45.0,68.0,385.0
2019.0,9.0,6.0,4.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,22.0,138.0,5.0,28.0,79.0,453.0
2014.0,7.0,9.0,2.0,0.25,0.0,0.0,0.0,0.75,0.0,4.0,27.0,160.0,34.0,215.0,38.0,207.0
2023.0,5.0,12.0,4.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,13.0,70.0,8.0,51.0,95.0,586.0
2022.0,9.0,21.0,2.0,0.0,0.35714287,0.2857143,0.071428575,0.21428572,0.071428575,14.0,9.0,56.0,108.0,655.0,91.0,594.0
2015.0,7.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,77.0,43.0,258.0,187.0,1210.0
2010.0,7.0,9.0,4.0,0.28947368,0.10526316,0.2631579,0.15789473,0.15789473,0.02631579,38.0,19.0,107.0,30.0,171.0,102.0,554.0
2016.0,7.0,27.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,10.0,66.0,33.0,217.0,145.0,896.0
2016.0,7.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,92.0,9.0,59.0,62.0,336.0
2014.0,2.0,23.0,6.0,0.12682927,0.2195122,0.1902439,0.19512194,0.21463415,0.053658538,205.0,20.0,128.0,88.0,559.0,128.0,765.0
2015.0,10.0,14.0,2.0,0.08287293,0.19889502,0.2320442,0.2320442,0.20994475,0.044198897,181.0,15.0,73.0,37.0,198.0,90.0,533.0
2011.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,163.0,20.0,124.0,86.0,460.0
2019.0,2.0,17.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,84.0,5.0,30.0,63.0,364.0
2018.0,5.0,21.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,4.0,17.0,101.0,6.0,44.0,112.0,691.0
2020.0,8.0,6.0,3.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,7.0,46.0,5.0,28.0,83.0,465.0
2022.0,6.0,6.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,10.0,67.0,8.0,51.0,103.0,590.0
2018.0,3.0,30.0,4.0,0.0,0.0,0.33333334,0.33333334,0.33333334,0.0,3.0,38.0,207.0,12.0,84.0,176.0,1042.0
2020.0,2.0,29.0,5.0,0.0,0.0,0.06451613,0.0,0.61290324,0.32258064,31.0,14.0,90.0,4.0,26.0,105.0,624.0
2014.0,8.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,92.0,31.0,208.0,38.0,260.0
2010.0,12.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,158.0,16.0,96.0,59.0,367.0
2021.0,1.0,20.0,2.0,0.0,0.04347826,0.10869565,0.2173913,0.36956522,0.26086956,46.0,11.0,69.0,44.0,288.0,60.0,383.0
2018.0,9.0,7.0,4.0,0.14285715,0.2857143,0.21428572,0.2857143,0.071428575,0.0,14.0,9.0,39.0,19.0,114.0,63.0,358.0
2014.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,41.0,9.0,54.0,86.0,489.0
2018.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,33.0,7.0,40.0,75.0,453.0
2018.0,2.0,9.0,4.0,0.0,0.0,0.2,0.2,0.6,0.0,5.0,14.0,84.0,27.0,145.0,28.0,149.0
2017.0,6.0,12.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,4.0,32.0,183.0,12.0,70.0,69.0,403.0
2021.0,2.0,24.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,87.0,32.0,210.0,102.0,649.0
2020.0,5.0,3.0,6.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,17.0,107.0,66.0,367.0,85.0,475.0
2011.0,5.0,3.0,1.0,0.11111111,0.12962963,0.2777778,0.22222222,0.18518518,0.074074075,54.0,25.0,136.0,42.0,236.0,92.0,534.0
2010.0,1.0,27.0,2.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,19.0,98.0,92.0,520.0,96.0,525.0
2016.0,5.0,25.0,2.0,0.16666667,0.0,0.16666667,0.5,0.16666667,0.0,6.0,21.0,114.0,28.0,158.0,90.0,514.0
2016.0,10.0,27.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,9.0,61.0,66.0,367.0,102.0,636.0
2016.0,4.0,5.0,1.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,13.0,59.0,89.0,502.0,66.0,363.0
2010.0,9.0,9.0,3.0,0.09090909,0.18181819,0.09090909,0.18181819,0.36363637,0.09090909,11.0,22.0,126.0,35.0,209.0,70.0,380.0
2019.0,9.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,39.0,9.0,45.0,60.0,341.0
2019.0,3.0,20.0,2.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,14.0,82.0,5.0,28.0,65.0,321.0
2016.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,94.0,23.0,167.0,99.0,615.0
2012.0,5.0,24.0,3.0,0.0,0.0,0.0,0.0,0.6666667,0.33333334,3.0,9.0,52.0,120.0,729.0,94.0,539.0
2018.0,7.0,17.0,1.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,10.0,59.0,5.0,28.0,71.0,397.0
2014.0,12.0,2.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,24.0,136.0,8.0,51.0,114.0,676.0
2015.0,9.0,18.0,4.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,7.0,41.0,89.0,502.0,83.0,473.0
2014.0,6.0,2.0,0.0,0.24637681,0.057971016,0.1594203,0.1884058,0.3188406,0.028985508,69.0,26.0,152.0,31.0,181.0,123.0,744.0
2012.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,74.0,10.0,57.0,72.0,393.0
2016.0,7.0,28.0,3.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,13.0,66.0,89.0,502.0,129.0,713.0
2021.0,3.0,8.0,0.0,0.0,0.2,0.1,0.3,0.3,0.1,10.0,13.0,104.0,35.0,221.0,78.0,485.0
2019.0,3.0,21.0,3.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,19.0,108.0,80.0,489.0,68.0,394.0
2021.0,4.0,8.0,3.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,16.0,74.0,98.0,578.0,139.0,772.0
2011.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,69.0,23.0,172.0,108.0,644.0
2016.0,2.0,15.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0,20.0,102.0,24.0,146.0,88.0,500.0
2015.0,4.0,26.0,6.0,0.0,0.071428575,0.14285715,0.21428572,0.42857143,0.14285715,14.0,31.0,167.0,13.0,70.0,113.0,631.0
2016.0,9.0,12.0,0.0,0.0,0.18181819,0.22727273,0.4090909,0.18181819,0.0,22.0,30.0,182.0,18.0,113.0,127.0,794.0
2013.0,12.0,7.0,5.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,21.0,139.0,5.0,28.0,65.0,394.0
2014.0,9.0,28.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,134.0,9.0,47.0,82.0,495.0
2009.0,6.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,83.0,7.0,48.0,72.0,409.0
2019.0,1.0,2.0,2.0,0.1724138,0.2413793,0.25862068,0.20689656,0.12068965,0.0,58.0,13.0,82.0,62.0,356.0,69.0,398.0
2017.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,100.0,32.0,207.0,110.0,672.0
2018.0,1.0,21.0,6.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,8.0,60.0,15.0,97.0,235.0,1492.0
2021.0,8.0,16.0,0.0,0.0,0.071428575,0.071428575,0.14285715,0.5,0.21428572,14.0,29.0,176.0,22.0,138.0,138.0,776.0
2011.0,12.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,158.0,94.0,644.0,69.0,424.0
2015.0,3.0,29.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,207.0,14.0,65.0,105.0,646.0
2010.0,12.0,1.0,2.0,0.28947368,0.10526316,0.2631579,0.15789473,0.15789473,0.02631579,38.0,20.0,111.0,30.0,171.0,65.0,476.0
2015.0,11.0,19.0,3.0,0.12,0.35428572,0.2742857,0.14857143,0.10285714,0.0,175.0,19.0,109.0,99.0,594.0,55.0,319.0
2016.0,5.0,16.0,0.0,0.06557377,0.08196721,0.14754099,0.32786885,0.22950819,0.14754099,61.0,16.0,94.0,4.0,43.0,59.0,351.0
2022.0,11.0,9.0,2.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,8.0,54.0,13.0,85.0,110.0,639.0
2021.0,5.0,5.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,27.0,164.0,8.0,51.0,98.0,565.0
2014.0,10.0,6.0,0.0,0.11111111,0.11111111,0.33333334,0.22222222,0.22222222,0.0,9.0,16.0,94.0,27.0,173.0,101.0,617.0
2022.0,4.0,12.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,8.0,43.0,8.0,51.0,42.0,242.0
2011.0,8.0,21.0,6.0,0.33333334,0.0,0.0,0.33333334,0.33333334,0.0,3.0,14.0,79.0,30.0,196.0,92.0,543.0
2016.0,8.0,2.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,34.0,199.0,40.0,223.0,124.0,774.0
2012.0,10.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,101.0,29.0,166.0,43.0,249.0
2014.0,5.0,13.0,1.0,0.08287293,0.19889502,0.2320442,0.2320442,0.20994475,0.044198897,181.0,9.0,54.0,37.0,198.0,102.0,608.0
2013.0,4.0,14.0,6.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,15.0,75.0,12.0,79.0,72.0,381.0
2007.0,4.0,26.0,3.0,0.14903846,0.15865384,0.27884614,0.16826923,0.15384616,0.09134615,208.0,17.0,87.0,132.0,748.0,74.0,391.0
2014.0,2.0,7.0,4.0,0.16853933,0.2247191,0.23595506,0.2247191,0.123595506,0.02247191,89.0,14.0,73.0,99.0,543.0,118.0,646.0
2015.0,3.0,9.0,0.0,0.03846154,0.1923077,0.07692308,0.34615386,0.30769232,0.03846154,26.0,38.0,217.0,18.0,103.0,101.0,584.0
2015.0,1.0,4.0,6.0,0.084337346,0.13253012,0.25301206,0.20481928,0.18072289,0.14457831,83.0,31.0,184.0,34.0,210.0,106.0,614.0
2022.0,3.0,6.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,11.0,80.0,8.0,51.0,121.0,693.0
2016.0,7.0,20.0,2.0,0.06944445,0.097222224,0.29166666,0.16666667,0.3472222,0.027777778,72.0,11.0,61.0,112.0,673.0,49.0,300.0
2022.0,8.0,16.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,27.0,152.0,8.0,51.0,140.0,770.0
2016.0,4.0,7.0,3.0,0.25,0.33333334,0.1388889,0.11111111,0.1388889,0.027777778,36.0,13.0,85.0,35.0,201.0,80.0,482.0
2017.0,11.0,26.0,6.0,0.0,0.0,0.0,0.2857143,0.14285715,0.5714286,7.0,14.0,85.0,6.0,35.0,103.0,608.0
2021.0,10.0,23.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,9.0,46.0,8.0,51.0,78.0,425.0
2016.0,12.0,9.0,4.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,13.0,78.0,15.0,100.0,121.0,710.0
2018.0,1.0,11.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,28.0,155.0,66.0,367.0,105.0,620.0
2014.0,1.0,29.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,35.0,236.0,6.0,41.0,137.0,883.0
2011.0,2.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,81.0,9.0,63.0,86.0,506.0
2017.0,11.0,9.0,3.0,0.25,0.25,0.0,0.0,0.5,0.0,4.0,25.0,157.0,16.0,92.0,109.0,681.0
2021.0,2.0,8.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,10.0,63.0,80.0,489.0,112.0,649.0
2020.0,2.0,28.0,4.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,53.0,247.0,8.0,51.0,85.0,429.0
2008.0,1.0,24.0,3.0,0.1509434,0.13207547,0.18867925,0.16981132,0.2264151,0.13207547,53.0,13.0,87.0,81.0,459.0,76.0,479.0
2017.0,8.0,30.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,27.0,134.0,21.0,137.0,100.0,556.0
2012.0,5.0,22.0,1.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,23.0,130.0,98.0,578.0,97.0,580.0
2021.0,7.0,26.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,15.0,88.0,8.0,51.0,56.0,355.0
2015.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,69.0,25.0,171.0,63.0,386.0
2019.0,11.0,12.0,1.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,20.0,106.0,66.0,367.0,62.0,435.0
2023.0,2.0,18.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,19.0,102.0,8.0,51.0,134.0,805.0
2012.0,7.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,75.0,27.0,145.0,120.0,713.0
